"CN","PLT_CN","PREV_SIT_CN","INVYR","STATECD","UNITCD","COUNTYCD","PLOT","CONDID","TREE","SPCD","DIA","HT","AGEDIA","SPGRPCD","SITREE","SIBASE","SUBP","AZIMUTH","DIST","METHOD","SITREE_EST","VALIDCD","CREATED_BY","CREATED_DATE","CREATED_IN_INSTANCE","MODIFIED_BY","MODIFIED_DATE","MODIFIED_IN_INSTANCE","CYCLE","SUBCYCLE"
"374200671489998","273642262489998","",2015,6,2,105,50501,1,5,122,9.3,42,21,11,118,50,1,210,49,1,,1,"",2016-03-07,"489998","",2016-12-15,"489998",6,5
"374200670489998","273642262489998","",2015,6,2,105,50501,1,4,122,9.6,45,23,11,118,50,2,358,18.7,1,,1,"",2016-03-07,"489998","",2016-12-15,"489998",6,5
"373878881489998","273642263489998","",2015,6,1,97,80166,1,1,202,27.7,101,93,10,74,100,1,2,,1,,1,"",2016-03-07,"489998","",2016-12-15,"489998",6,5
"373878882489998","273642263489998","",2015,6,1,97,80166,1,2,202,45.5,138,143,10,86,100,1,226,,1,,1,"",2016-03-07,"489998","",2016-12-15,"489998",6,5
"373878883489998","273642263489998","",2015,6,1,97,80166,1,3,202,21.3,102,77,10,81,100,1,140,,1,,1,"",2016-03-07,"489998","",2016-12-15,"489998",6,5
"373878884489998","273642263489998","",2015,6,1,97,80166,1,4,202,18.4,77,42,10,85,100,1,311,,1,,1,"",2016-03-07,"489998","",2016-12-15,"489998",6,5
"374200842489998","273642265489998","",2015,6,4,41,92213,1,2,202,24.7,65,54,10,62,100,2,30,4.1,1,,1,"",2016-03-07,"489998","",2016-12-15,"489998",6,5
"373878966489998","273642266489998","",2015,6,2,105,78872,1,1,122,14.8,47,60,11,68,50,1,306,280.8,1,,1,"",2016-03-07,"489998","",2016-12-15,"489998",6,5
"373878967489998","273642266489998","",2015,6,2,105,78872,1,2,122,12.1,41,64,11,58,50,1,290,320.8,1,,1,"",2016-03-07,"489998","",2016-12-15,"489998",6,5
"373878968489998","273642266489998","",2015,6,2,105,78872,1,3,122,14.2,51,88,11,55,50,1,300,615.2,1,,1,"",2016-03-07,"489998","",2016-12-15,"489998",6,5
"373879044489998","273642270489998","",2015,6,1,15,90658,1,1,15,30.2,131,48,12,135,50,1,40,15,1,,1,"",2016-03-07,"489998","",2016-12-15,"489998",6,5
"373879045489998","273642270489998","",2015,6,1,15,90658,1,2,202,35.5,149,81,10,114,100,2,302,46.6,1,,1,"",2016-03-07,"489998","",2016-12-15,"489998",6,5
"301929756489998","216961484020004","",2014,6,5,3,98533,1,4,116,11.9,29,44,11,62,50,4,10,19.3,1,,1,"",2015-02-17,"489998","",2016-12-15,"489998",6,4
"301971642489998","216961490020004","",2014,6,2,35,62353,1,2,64,12.5,21,59,24,,,1,64,8.1,1,,0,"",2015-02-17,"489998","",2016-12-15,"489998",6,4
"302006478489998","216961054020004","",2014,6,2,89,64884,2,7,202,19,99,45,10,90,50,2,326,17.8,1,,1,"",2015-02-17,"489998","",2016-12-15,"489998",6,4
"302006476489998","216961054020004","",2014,6,2,89,64884,2,5,202,12.2,76,40,10,75,50,3,278,8.2,1,,1,"",2015-02-17,"489998","",2016-12-15,"489998",6,4
"302006477489998","216961054020004","",2014,6,2,89,64884,2,6,202,19.9,85,40,10,84,50,3,118,10.6,1,,1,"",2015-02-17,"489998","",2016-12-15,"489998",6,4
"301969253489998","216961072020004","",2014,6,2,35,50281,3,4,122,11.9,51,62,11,37,50,2,329,129.4,1,,1,"",2015-02-17,"489998","",2016-12-15,"489998",6,4
"301969254489998","216961072020004","",2014,6,2,35,50281,3,8,122,13,56,52,11,46,50,2,260,160.4,1,,1,"",2015-02-17,"489998","",2016-12-15,"489998",6,4
"301969255489998","216961072020004","",2014,6,2,35,50281,3,9,122,16,56,62,11,41,50,2,307,79.5,1,,1,"",2015-02-17,"489998","",2016-12-15,"489998",6,4
"301969256489998","216961072020004","",2014,6,2,35,50281,2,10,116,8.8,33,34,11,80,50,3,242,16.2,1,,1,"",2015-02-17,"489998","",2016-12-15,"489998",6,4
"301969257489998","216961072020004","",2014,6,2,35,50281,2,11,116,12.2,33,33,11,82,50,3,278,14.2,1,,1,"",2015-02-17,"489998","",2016-12-15,"489998",6,4
"301969258489998","216961072020004","",2014,6,2,35,50281,2,12,116,11.9,34,32,11,85,50,3,317,14.2,1,,1,"",2015-02-17,"489998","",2016-12-15,"489998",6,4
"302006598489998","216961073020004","",2014,6,3,63,59912,1,5,202,21.7,69,71,10,57,100,2,200,46.2,1,,1,"",2015-02-17,"489998","",2016-12-15,"489998",6,4
"302006599489998","216961073020004","",2014,6,3,63,59912,1,6,202,14.5,46,50,10,46,100,2,350,8,1,,1,"",2015-02-17,"489998","",2016-12-15,"489998",6,4
"302006600489998","216961073020004","",2014,6,3,63,59912,1,7,202,10.6,43,38,10,54,100,2,232,7.3,1,,1,"",2015-02-17,"489998","",2016-12-15,"489998",6,4
"302010614489998","216961526020004","",2014,6,5,107,94809,1,6,116,13.8,37,67,11,51,50,1,174,39,1,,1,"",2015-02-17,"489998","",2016-12-15,"489998",6,4
"302010613489998","216961526020004","",2014,6,5,107,94809,1,5,116,17.3,53,73,11,65,50,2,267,31.1,1,,1,"",2015-02-17,"489998","",2016-12-15,"489998",6,4
"302010612489998","216961526020004","",2014,6,5,107,94809,1,4,116,21.7,55,67,11,71,50,3,274,45.4,1,,1,"",2015-02-17,"489998","",2016-12-15,"489998",6,4
"301929902489998","216961529020004","",2014,6,5,3,61274,1,2,264,15.4,49,145,24,36,100,1,265,77,1,,1,"",2015-02-17,"489998","",2016-12-15,"489998",6,4
"302010808489998","216961531020004","",2014,6,3,91,98691,1,4,122,15,59,73,11,39,50,1,179,18.2,1,,1,"",2015-02-17,"489998","",2016-12-15,"489998",6,4
"302010809489998","216961531020004","",2014,6,3,91,98691,1,5,122,9.3,42,79,11,26,50,1,192,38.5,1,,1,"",2015-02-17,"489998","",2016-12-15,"489998",6,4
"302010810489998","216961531020004","",2014,6,3,91,98691,1,6,122,6.8,41,70,11,28,50,1,223,43.7,1,,1,"",2015-02-17,"489998","",2016-12-15,"489998",6,4
"302024114489998","216961079020004","",2014,6,2,93,84792,1,1,202,21,116,119,10,58,50,1,105,49.5,1,,1,"",2015-02-17,"489998","",2016-12-15,"489998",6,4
"302024116489998","216961079020004","",2014,6,2,93,84792,1,3,202,18.4,119,114,10,61,50,3,285,25.4,1,,1,"",2015-02-17,"489998","",2016-12-15,"489998",6,4
"302024115489998","216961079020004","",2014,6,2,93,84792,1,2,202,23.2,109,115,10,56,50,4,110,38.5,1,,1,"",2015-02-17,"489998","",2016-12-15,"489998",6,4
"23757569010900","23757558010900","",2001,6,5,109,75453,1,433,122,25.5,126,156,11,56,50,1,45,24.3,1,56,1,"",2005-04-16,"10900","",2017-01-11,"489998",5,1
"23757570010900","23757558010900","",2001,6,5,109,75453,1,434,122,30.3,124,148,11,56,50,1,84,17.6,1,56,1,"",2005-04-16,"10900","",2017-01-11,"489998",5,1
"23757566010900","23757558010900","",2001,6,5,109,75453,1,3,122,28.3,112,179,11,47,50,2,,,1,47,1,"",2005-04-16,"10900","",2017-01-11,"489998",5,1
"23757568010900","23757558010900","",2001,6,5,109,75453,1,1,122,24.5,119,156,11,53,50,4,,,1,53,1,"",2005-04-16,"10900","",2017-01-11,"489998",5,1
"23749489010900","23749483010900","",2001,6,2,105,64700,1,1,116,14.7,45,116,11,42,50,2,312,35.8,1,42,1,"",2005-04-16,"10900","",2017-01-11,"489998",5,1
"23753112010900","23753106010900","",2001,6,2,105,72945,1,257,202,31.9,98,153,10,62,100,4,186,28.9,1,62,1,"",2005-04-16,"10900","",2017-01-11,"489998",5,1
"23753113010900","23753106010900","",2001,6,2,105,72945,1,254,202,15.9,73,74,10,60,100,1,242,6.1,1,60,1,"",2005-04-16,"10900","",2017-01-11,"489998",5,1
"23749608010900","23749600010900","",2001,6,2,105,99422,1,2,202,24.5,114,85,10,68,50,3,92,61.2,1,68,1,"",2005-04-16,"10900","",2017-01-11,"489998",5,1
"23749607010900","23749600010900","",2001,6,2,105,99422,1,3,202,14.2,79,65,10,56,50,3,313,60.4,1,56,1,"",2005-04-16,"10900","",2017-01-11,"489998",5,1
"23749606010900","23749600010900","",2001,6,2,105,99422,1,284,202,26.7,122,104,10,66,50,1,101,39.9,1,66,1,"",2005-04-16,"10900","",2017-01-11,"489998",5,1
"23749610010900","23749600010900","",2001,6,2,105,99422,1,4,202,17.4,74,56,10,58,50,3,49,84.1,1,58,1,"",2005-04-16,"10900","",2017-01-11,"489998",5,1
"23749609010900","23749600010900","",2001,6,2,105,99422,1,1,202,13.4,72,53,10,58,50,3,355,90.7,1,58,1,"",2005-04-16,"10900","",2017-01-11,"489998",5,1
"23758392010900","23758384010900","",2001,6,5,109,70650,1,343,122,29,85,95,11,48,50,2,92,41.9,1,48,1,"",2005-04-16,"10900","",2017-01-11,"489998",5,1
"23758394010900","23758384010900","",2001,6,5,109,70650,1,337,122,29.1,103,140,11,48,50,3,284,50.6,1,48,1,"",2005-04-16,"10900","",2017-01-11,"489998",5,1
"23758390010900","23758384010900","",2001,6,5,109,70650,1,333,122,31.2,94,108,11,50,50,1,334,46,1,50,1,"",2005-04-16,"10900","",2017-01-11,"489998",5,1
"23758391010900","23758384010900","",2001,6,5,109,70650,1,2,122,22.7,77,94,11,44,50,2,183,63,1,44,1,"",2005-04-16,"10900","",2017-01-11,"489998",5,1
"23758393010900","23758384010900","",2001,6,5,109,70650,1,1,122,19,69,83,11,42,50,2,107,168.3,1,42,1,"",2005-04-16,"10900","",2017-01-11,"489998",5,1
"23757789010900","23757773010900","",2001,6,5,109,96035,1,1,108,21.5,66,157,21,53,100,4,142,33.8,1,53,1,"",2005-04-16,"10900","",2017-01-11,"489998",5,1
"23757783010900","23757773010900","",2001,6,5,109,96035,1,230,108,18.4,51,85,21,59,100,1,114,11.1,1,59,1,"",2005-04-16,"10900","",2017-01-11,"489998",5,1
"23757785010900","23757773010900","",2001,6,5,109,96035,1,244,108,23.4,63,211,21,38,100,3,185,19.8,1,38,1,"",2005-04-16,"10900","",2017-01-11,"489998",5,1
"23757784010900","23757773010900","",2001,6,5,109,96035,1,245,108,18.3,62,125,21,57,100,3,275,15.8,1,57,1,"",2005-04-16,"10900","",2017-01-11,"489998",5,1
"23757788010900","23757773010900","",2001,6,5,109,96035,1,504,108,17.7,71,172,21,54,100,4,210,22.7,1,54,1,"",2005-04-16,"10900","",2017-01-11,"489998",5,1
"23759429010900","23759418010900","",2001,6,5,109,95153,1,925,20,27.4,104,77,12,53,50,4,111,33.4,1,53,1,"",2005-04-16,"10900","",2017-01-11,"489998",5,1
"23759428010900","23759418010900","",2001,6,5,109,95153,1,1,20,22.3,61,52,12,43,50,3,179,92,1,43,1,"",2005-04-16,"10900","",2017-01-11,"489998",5,1
"23737428010900","23737422010900","",2001,6,2,93,69682,1,920,202,40.3,184,204,10,73,50,3,18,13,1,103,1,"",2005-04-16,"10900","",2017-01-11,"489998",5,1
"23737448010900","23737422010900","",2001,6,2,93,69682,1,875,202,37.1,163,195,10,66,50,1,260,27.2,1,93,1,"",2005-04-16,"10900","",2017-01-11,"489998",5,1
"23737443010900","23737422010900","",2001,6,2,93,69682,1,874,202,30.6,156,207,10,62,50,1,68,11.6,1,89,1,"",2005-04-16,"10900","",2017-01-11,"489998",5,1
"23737438010900","23737422010900","",2001,6,2,93,69682,1,922,202,43,197,232,10,75,50,3,90,26.3,1,107,1,"",2005-04-16,"10900","",2017-01-11,"489998",5,1
"23737433010900","23737422010900","",2001,6,2,93,69682,1,926,202,39.2,199,219,10,77,50,3,316,48.5,1,109,1,"",2005-04-16,"10900","",2017-01-11,"489998",5,1
"23747035010900","23747029010900","",2001,6,3,103,78694,1,786,202,24.7,106,99,10,76,100,2,231,41.5,1,76,1,"",2005-04-16,"10900","",2017-01-11,"489998",5,1
"23734918010900","23734905010900","",2001,6,2,93,75225,1,111,15,18.6,91,56,12,71,50,4,228,22.9,1,71,1,"",2005-04-16,"10900","",2017-01-11,"489998",5,1
"23734919010900","23734905010900","",2001,6,2,93,75225,1,116,202,25.1,101,62,10,74,50,4,325,46.2,1,74,1,"",2005-04-16,"10900","",2017-01-11,"489998",5,1
"23734916010900","23734905010900","",2001,6,2,93,75225,1,378,122,27.3,96,62,11,70,50,1,91,55,1,70,1,"",2005-04-16,"10900","",2017-01-11,"489998",5,1
"23734920010900","23734905010900","",2001,6,2,93,75225,1,2,122,28.7,107,67,11,74,50,1,306,60.3,1,74,1,"",2005-04-16,"10900","",2017-01-11,"489998",5,1
"23734917010900","23734905010900","",2001,6,2,93,75225,1,1,20,31.3,131,98,12,73,50,3,71,25.3,1,73,1,"",2005-04-16,"10900","",2017-01-11,"489998",5,1
"23705441010900","23705434010900","",2001,6,3,63,66019,1,579,202,17.5,92,59,10,69,50,3,5,10.2,1,69,1,"",2005-04-16,"10900","",2017-01-11,"489998",5,1
"23705440010900","23705434010900","",2001,6,3,63,66019,1,2,202,30.6,117,89,10,68,50,2,275,75.6,1,68,1,"",2005-04-16,"10900","",2017-01-11,"489998",5,1
"23705442010900","23705434010900","",2001,6,3,63,66019,1,3,202,23.5,109,60,10,81,50,4,287,51,1,81,1,"",2005-04-16,"10900","",2017-01-11,"489998",5,1
"23705443010900","23705434010900","",2001,6,3,63,66019,1,1,202,26.4,96,64,10,69,50,4,241,12.9,1,69,1,"",2005-04-16,"10900","",2017-01-11,"489998",5,1
"23705633010900","23705615010900","",2001,6,3,63,88973,1,271,202,25.7,106,66,10,74,50,4,203,19.7,1,74,1,"",2005-04-16,"10900","",2017-01-11,"489998",5,1
"23705625010900","23705615010900","",2001,6,3,63,88973,1,2,202,23.8,96,73,10,63,50,2,186,38.2,1,63,1,"",2005-04-16,"10900","",2017-01-11,"489998",5,1
"23705628010900","23705615010900","",2001,6,3,63,88973,2,1,202,24.6,84,126,10,56,100,2,315,8.9,1,41,1,"",2005-04-16,"10900","",2017-01-11,"489998",5,1
"23705624010900","23705615010900","",2001,6,3,63,88973,2,306,202,13.1,64,67,10,55,100,1,61,22.8,1,44,1,"",2005-04-16,"10900","",2017-01-11,"489998",5,1
"23705631010900","23705615010900","",2001,6,3,63,88973,1,4,202,19,79,57,10,61,50,3,253,7.2,1,61,1,"",2005-04-16,"10900","",2017-01-11,"489998",5,1
"23705626010900","23705615010900","",2001,6,3,63,88973,1,1,202,15.5,92,67,10,64,50,2,293,40.7,1,64,1,"",2005-04-16,"10900","",2017-01-11,"489998",5,1
"23690755010900","23690749010900","",2001,6,1,45,96281,1,3679,202,20.9,116,85,10,88,100,,,,2,88,1,"",2005-04-16,"10900","",2017-01-11,"489998",5,1
"23690757010900","23690749010900","",2001,6,1,45,96281,1,3681,202,24.05,107,102,10,76,100,,,,2,75,1,"",2005-04-16,"10900","",2017-01-11,"489998",5,1
"23690758010900","23690749010900","",2001,6,1,45,96281,1,3682,202,23.03,115,117,10,77,100,,,,2,78,1,"",2005-04-16,"10900","",2017-01-11,"489998",5,1
"23690759010900","23690749010900","",2001,6,1,45,96281,1,1,202,30.8,129,86,10,97,100,,100,,2,97,1,"",2005-04-16,"10900","",2017-01-11,"489998",5,1
"23700937010900","23700931010900","",2001,6,3,57,88599,1,3,122,18.6,70,105,11,68,50,2,260,8.8,1,37,1,"",2005-04-16,"10900","",2017-01-11,"489998",5,1
"23700939010900","23700931010900","",2001,6,3,57,88599,1,2,122,33,95,148,11,82,50,1,317,8.4,1,43,1,"",2005-04-16,"10900","",2017-01-11,"489998",5,1
"23700938010900","23700931010900","",2001,6,3,57,88599,1,1,122,19,69,119,11,64,50,3,200,9.2,1,35,1,"",2005-04-16,"10900","",2017-01-11,"489998",5,1
"23706406010900","23706396010900","",2001,6,3,63,57285,1,5,15,14,57,54,12,53,50,4,313,46.2,1,46,1,"",2005-04-16,"10900","",2017-01-11,"489998",5,1
"23706402010900","23706396010900","",2001,6,3,63,57285,1,2,15,15.9,66,76,12,45,50,3,148,43.5,1,42,1,"",2005-04-16,"10900","",2017-01-11,"489998",5,1
"23706405010900","23706396010900","",2001,6,3,63,57285,1,3,15,13,55,45,12,61,50,4,184,26.2,1,50,1,"",2005-04-16,"10900","",2017-01-11,"489998",5,1
"23706403010900","23706396010900","",2001,6,3,63,57285,1,4,15,12.3,55,57,12,48,50,4,14,30.2,1,42,1,"",2005-04-16,"10900","",2017-01-11,"489998",5,1
"23706404010900","23706396010900","",2001,6,3,63,57285,1,1,15,12.5,57,61,12,47,50,4,218,46.5,1,42,1,"",2005-04-16,"10900","",2017-01-11,"489998",5,1
"23709020010900","23709013010900","",2001,6,2,35,53400,1,410,20,18.2,97,107,12,39,50,1,215,20.8,1,51,1,"",2005-04-16,"10900","",2017-01-11,"489998",5,1
"23709022010900","23709013010900","",2001,6,2,35,53400,1,442,202,14.4,85,90,10,64,100,4,255,10,1,49,1,"",2005-04-16,"10900","",2017-01-11,"489998",5,1
"23709021010900","23709013010900","",2001,6,2,35,53400,1,426,15,14.5,80,94,12,48,50,4,76,19.9,1,45,1,"",2005-04-16,"10900","",2017-01-11,"489998",5,1
"23709019010900","23709013010900","",2001,6,2,35,53400,1,408,15,21.6,92,106,12,54,50,1,111,11.5,1,49,1,"",2005-04-16,"10900","",2017-01-11,"489998",5,1
"23709023010900","23709013010900","",2001,6,2,35,53400,1,1,20,21.1,103,101,12,43,50,4,50,44.5,1,56,1,"",2005-04-16,"10900","",2017-01-11,"489998",5,1
"23709309010900","23709297010900","",2001,6,3,63,89548,1,171,202,10.2,64,61,10,47,50,4,146,11.1,1,47,1,"",2005-04-16,"10900","",2017-01-11,"489998",5,1
"23709304010900","23709297010900","",2001,6,3,63,89548,1,3,122,16.3,83,89,11,49,50,2,119,61.4,1,49,1,"",2005-04-16,"10900","",2017-01-11,"489998",5,1
"23709303010900","23709297010900","",2001,6,3,63,89548,1,2,122,23.9,109,101,11,59,50,2,120,34.2,1,59,1,"",2005-04-16,"10900","",2017-01-11,"489998",5,1
"23709305010900","23709297010900","",2001,6,3,63,89548,1,5,122,13.4,76,53,11,61,50,2,70,15.5,1,61,1,"",2005-04-16,"10900","",2017-01-11,"489998",5,1
"23709306010900","23709297010900","",2001,6,3,63,89548,1,1,202,27.1,113,208,10,45,50,3,56,61.4,1,45,1,"",2005-04-16,"10900","",2017-01-11,"489998",5,1
"23706640010900","23706628010900","",2001,6,3,63,95152,1,3,122,11.3,60,59,11,45,50,,215,,2,54,1,"",2005-04-16,"10900","",2017-01-11,"489998",5,1
"23706637010900","23706628010900","",2001,6,3,63,95152,1,3574,122,24.4,89,117,11,45,50,,,,2,45,1,"",2005-04-16,"10900","",2017-01-11,"489998",5,1
"23706641010900","23706628010900","",2001,6,3,63,95152,2,1,202,11.8,69,78,10,44,50,,14,,2,48,1,"",2005-04-16,"10900","",2017-01-11,"489998",5,1
"23706645010900","23706628010900","",2001,6,3,63,95152,1,1,202,12.3,61,71,10,41,50,,164,,2,44,1,"",2005-04-16,"10900","",2017-01-11,"489998",5,1
"23706958010900","23706952010900","",2001,6,3,63,87471,1,293,137,18.5,67,60,24,91,50,4,291,10.4,1,0,1,"",2005-04-16,"10900","",2017-01-11,"489998",5,1
"23704014010900","23704002010900","",2001,6,3,61,52538,1,103,15,21.5,96,56,12,75,50,4,14,23,1,75,1,"",2005-04-16,"10900","",2017-01-11,"489998",5,1
"23704013010900","23704002010900","",2001,6,3,61,52538,1,34,15,10.9,61,56,12,48,50,4,301,10.3,1,48,1,"",2005-04-16,"10900","",2017-01-11,"489998",5,1
"23704012010900","23704002010900","",2001,6,3,61,52538,1,29,15,12.5,58,41,12,56,50,4,238,17.1,1,56,1,"",2005-04-16,"10900","",2017-01-11,"489998",5,1
"23704011010900","23704002010900","",2001,6,3,61,52538,1,31,15,13.4,56,44,12,52,50,4,264,23.5,1,52,1,"",2005-04-16,"10900","",2017-01-11,"489998",5,1
"23704015010900","23704002010900","",2001,6,3,61,52538,1,1,15,15.8,77,34,12,86,50,4,288,30.6,1,86,1,"",2005-04-16,"10900","",2017-01-11,"489998",5,1
"23665445010900","23665436010900","",2001,6,1,23,59151,1,844,202,11,65,21,10,118,100,3,42,9.8,1,118,1,"",2005-04-16,"10900","",2017-01-11,"489998",5,1
"23665448010900","23665436010900","",2001,6,1,23,59151,1,830,202,18.9,82,47,10,85,100,1,65,23.2,1,85,1,"",2005-04-16,"10900","",2017-01-11,"489998",5,1
"23665447010900","23665436010900","",2001,6,1,23,59151,1,2,202,11.3,53,37,10,66,100,,191,,2,66,1,"",2005-04-16,"10900","",2017-01-11,"489998",5,1
"23665444010900","23665436010900","",2001,6,1,23,59151,1,3,202,14.8,65,28,10,96,100,2,307,14.8,1,96,1,"",2005-04-16,"10900","",2017-01-11,"489998",5,1
"23665446010900","23665436010900","",2001,6,1,23,59151,1,1,202,10.6,74,34,10,93,100,,129,,2,94,1,"",2005-04-16,"10900","",2017-01-11,"489998",5,1
"23665647010900","23665641010900","",2001,6,1,23,92088,1,635,202,25.2,93,34,10,115,100,3,350,39.6,1,104,1,"",2005-04-16,"10900","",2017-01-11,"489998",5,1
"23665649010900","23665641010900","",2001,6,1,23,92088,1,618,202,21,103,41,10,112,100,1,300,16.2,1,100,1,"",2005-04-16,"10900","",2017-01-11,"489998",5,1
"23665648010900","23665641010900","",2001,6,1,23,92088,1,1,202,23,100,28,10,142,100,3,155,33.4,1,130,1,"",2005-04-16,"10900","",2017-01-11,"489998",5,1
"23690386010900","23690380010900","",2001,6,1,45,66881,1,239,202,20.4,68,50,10,68,100,1,182,6.4,1,68,1,"",2005-04-16,"10900","",2017-01-11,"489998",5,1
"23690387010900","23690380010900","",2001,6,1,45,66881,1,243,202,12.2,70,53,10,68,100,2,60,6.5,1,68,1,"",2005-04-16,"10900","",2017-01-11,"489998",5,1
"23690390010900","23690380010900","",2001,6,1,45,66881,1,3,202,21.5,97,83,10,75,100,4,141,66.3,1,75,1,"",2005-04-16,"10900","",2017-01-11,"489998",5,1
"23690389010900","23690380010900","",2001,6,1,45,66881,1,2,202,14.1,76,65,10,66,100,4,92,36,1,66,1,"",2005-04-16,"10900","",2017-01-11,"489998",5,1
"23690388010900","23690380010900","",2001,6,1,45,66881,1,1,202,19.3,93,76,10,74,100,4,119,48,1,74,1,"",2005-04-16,"10900","",2017-01-11,"489998",5,1
"23710896010900","23710891010900","",2001,6,6,65,67498,1,629,109,22.9,70,132,24,63,50,3,234,16.3,1,63,1,"",2005-04-16,"10900","",2017-01-11,"489998",5,1
"23645295010900","23645289010900","",2001,6,5,3,71642,1,3,20,21.9,63,62,12,38,50,4,35,58.8,1,38,1,"",2005-04-16,"10900","",2017-01-11,"489998",5,1
"23645298010900","23645289010900","",2001,6,5,3,71642,1,253,20,12.2,47,41,12,41,50,1,258,11.1,1,41,1,"",2005-04-16,"10900","",2017-01-11,"489998",5,1
"23645299010900","23645289010900","",2001,6,5,3,71642,1,1,20,19.4,67,55,12,45,50,1,327,78.9,1,45,1,"",2005-04-16,"10900","",2017-01-11,"489998",5,1
"23667242010900","23667229010900","",2001,6,1,23,69280,1,2,202,13.4,84,27,10,124,100,,130,,2,124,1,"",2005-04-16,"10900","",2017-01-11,"489998",5,1
"23667244010900","23667229010900","",2001,6,1,23,69280,1,1,202,15,86,29,10,120,100,,108,,2,120,1,"",2005-04-16,"10900","",2017-01-11,"489998",5,1
"23667241010900","23667229010900","",2001,6,1,23,69280,1,4,202,13.2,78,24,10,127,100,,355,,2,127,1,"",2005-04-16,"10900","",2017-01-11,"489998",5,1
"23667243010900","23667229010900","",2001,6,1,23,69280,1,3,202,10.9,76,27,10,114,100,,49,,2,113,1,"",2005-04-16,"10900","",2017-01-11,"489998",5,1
"23662871010900","23662856010900","",2001,6,1,23,94801,2,816,98,52.3,144,123,17,83,50,2,348,12.8,1,83,1,"",2005-04-16,"10900","",2017-01-11,"489998",5,1
"23662875010900","23662856010900","",2001,6,1,23,94801,2,818,98,41.2,161,106,17,106,50,2,2,21.7,1,106,1,"",2005-04-16,"10900","",2017-01-11,"489998",5,1
"23662872010900","23662856010900","",2001,6,1,23,94801,2,820,98,43,152,109,17,98,50,2,360,44.5,1,98,1,"",2005-04-16,"10900","",2017-01-11,"489998",5,1
"13234114010497","13234102010497","",2001,6,5,109,64506,1,1,122,28.3,73,72,11,48,50,1,175,58.4,1,,1,"",2006-03-02,"10497","",2017-01-11,"489998",5,1
"23654508010900","23654502010900","",2001,6,3,17,78404,1,15,202,24.3,119,121,10,59,50,3,256,19.9,1,79,1,"",2005-04-16,"10900","",2017-01-11,"489998",5,1
"23654510010900","23654502010900","",2001,6,3,17,78404,1,7,202,29.5,124,101,10,68,50,1,128,44.8,1,87,1,"",2005-04-16,"10900","",2017-01-11,"489998",5,1
"23654509010900","23654502010900","",2001,6,3,17,78404,1,20,202,21,91,84,10,55,50,4,122,21,1,70,1,"",2005-04-16,"10900","",2017-01-11,"489998",5,1
"23654512010900","23654502010900","",2001,6,3,17,78404,1,5,202,16,87,90,10,51,50,1,82,15.2,1,65,1,"",2005-04-16,"10900","",2017-01-11,"489998",5,1
"23654511010900","23654502010900","",2001,6,3,17,78404,1,1,202,22.9,94,78,10,59,50,1,42,57.4,1,74,1,"",2005-04-16,"10900","",2017-01-11,"489998",5,1
"23649726010900","23649720010900","",2001,6,5,9,85720,1,424,15,27.3,104,85,12,71,50,2,40,46.5,1,62,1,"",2005-04-16,"10900","",2017-01-11,"489998",5,1
"23649728010900","23649720010900","",2001,6,5,9,85720,1,356,15,16.1,79,84,12,51,50,1,46,18.7,1,48,1,"",2005-04-16,"10900","",2017-01-11,"489998",5,1
"23649727010900","23649720010900","",2001,6,5,9,85720,1,360,15,24.7,86,75,12,62,50,1,184,23.9,1,56,1,"",2005-04-16,"10900","",2017-01-11,"489998",5,1
